Title,Monthly sales,Sales,Monthly revenue,Revenue,LQS,Price,Category,Shop,BSR Category (%),BSR Category,Conversion rate,Creator,Product creation era,Views,Video,URL,Tag count,Tags,Review rate,Reviews,Review score,Production partners,Processing time,Min processing time,Max processing time,Personalization required,Creation date,Favorites,Listing type,Listing age (days),Vintage,Supply item,Personalizable,Image count,Free US shipping
"Natural Moonstone Engagement Ring Set For Women 14K Rose Gold Vermeil Unique Bridal Leaf Wedding Ring Anniversary Birthday Gift For Her","1","36","$124","$3204","68","$89.00","Jewelry","Aquamarise","0.0","NaN","0.41%","Shop owner","Made to Order","8853","Yes","https://www.etsy.com/listing/1520722445/natural-moonstone-engagement-ring-set","13","VINTAGE RING SET,ROSE GOLD RING SET,RAINBOW MOONSTONE,STATEMENT RINGS,PROMISE RING FOR HER,HER ENGAGEMENT RING,BRIDAL RING SET,JUNE BIRTHSTONE,LEAF RING SET,GIFTS FOR HER,GIFTS FOR MOM,UNIQUE GEMSTONE RING,Custom Ring for Her","30.56%","11","5.00","None","4.00 days","3 days","5 days","No","11 Tem, 2023","669","Physical","790","No","No","Yes","6","Yes",
"Ari Vintage Alexandrite Band- 14K Rose Gold Vermeil Genuine Teal & Purple Alexandrite Milgrain Wedding Band- Stacking Ring- June Birthstone","0","13","$35","$1365","63","$105.00","Jewelry","Aquamarise","0.0","NaN","0.65%","Shop owner","Made to Order","1991","Yes","https://www.etsy.com/listing/1252667615/ari-vintage-alexandrite-band-14k-rose","13","engagement ring,push present,unique rings,June birthstone,natural alexandrite,color changing gem,PERSONALIZED JEWELRY,GIFTS FOR HER,GIFTS FOR MOM,PERSONALIZED RING,PERSONALIZED GIFTS,PROMISE RING FOR HER,Mother's Day Gift","30.77%","4","5.00","None","4.00 days","3 days","5 days","No","17 Haz, 2022","159","Physical","1179","No","No","Yes","6","Yes",
"Teardrop Diamond Ring - 925 Sterling Silver Diamond Engagement Ring For Women Dainty Promise Ring April Birthstone- Anniversary Gift For Her","1","58","$63","$5162","53","$89.00","Jewelry","Aquamarise","0.0","NaN","0.48%","Shop owner","Made to Order","12077","Yes","https://www.etsy.com/listing/650386486/teardrop-diamond-ring-925-sterling","13","engagement ring,DAINTY DIAMOND RING,Promise ring for her,STATEMENT RING,GIFTS FOR HER,VINTAGE JEWELRY,PERSONALIZED RING,EVERYDAY JEWELRY,CRYSTAL JEWELRY,GIFT FOR WIFE,BIRTHDAY GIFTS,handmade jewelry,personalized jewelry","31.03%","18","5.00","None","4.00 days","3 days","5 days","No","03 Ara, 2018","569","Physical","2470","No","No","Yes","5","Yes",
"Vintage Natural Citrine Ring in 925 Sterling Silver- Art Deco Engagement Ring- Promise Ring- November Birthstone- Anniversary Gift For Her","1","58","$124","$5162","63","$89.00","Jewelry","Aquamarise","0.0","NaN","1.03%","Shop owner","Made to Order","5616","Yes","https://www.etsy.com/listing/1184612908/vintage-natural-citrine-ring-in-925","13","engagement ring,November birthstone,birthday gift,natural citrine ring,Dainty promise ring,STATEMENT RING,GIFTS FOR HER,GIFT FOR WIFE,PROMISE RING FOR HER,handmade jewelry,citrine ring women,silver ring women,sterling silver ring","31.03%","18","4.90","None","4.00 days","3 days","5 days","No","18 Mar, 2022","480","Physical","1270","No","No","Yes","6","Yes",
"Halo Oval Aquamarine Earrings- Sterling Silver Aquamarine Stud Earrings- Simple Delicate Earrings- March Birthstone Anniversary Gift For Her","0","3","$7","$267","58","$89.00","Jewelry","Aquamarise","0.0","NaN","0.15%","Shop owner","Made to Order","1959","Yes","https://www.etsy.com/listing/1262137580/halo-oval-aquamarine-earrings-sterling","13","Aquamarine Earrings,Stud Earrings,Aquamarine Studs,Natural Aquamarine,Nickel Free Earrings,Blue Gemstone,Anniversary Gift,Birthday Gift,Oval Earrings,GEMSTONE EARRINGS,BIRTHSTONE EARRINGS,GIFTS FOR HER,GIFT FOR WIFE","33.33%","1","5.00","None","4.00 days","3 days","5 days","No","28 Tem, 2022","191","Physical","1138","No","No","No","2","Yes",
"Hexagon Cut Aquamarine Ring - Sterling Silver Split Shank Engagement Ring For Women- March Birthstone- Birthday Anniversary Gift For Her","2","123","$140","$10947","74","$89.00","Jewelry","Aquamarise","0.0","NaN","0.95%","Shop owner","Made to Order","12887","Yes","https://www.etsy.com/listing/678163784/hexagon-cut-aquamarine-ring-sterling","13","Aquamarine Ring,Engagement Ring,Vintage Ring,March Birthstone,Birthstone Ring,Promise ring for her,STATEMENT RING,natural aquamarine,PERSONALIZED JEWELRY,GIFTS FOR HER,GIFTS FOR MOM,PERSONALIZED RING,handmade jewelry","30.89%","38","4.90","None","4.00 days","3 days","5 days","No","20 Mar, 2019","954","Physical","2364","No","No","Yes","6","Yes",
"Vintage Alexandrite Ring- 14K Rose Gold Vermeil Elongated Cushion Cut Alexandrite Engagement Ring- Twisted Vine Promise Ring June Birthstone","1","32","$54","$2848","63","$89.00","Jewelry","Aquamarise","0.0","NaN","0.59%","Shop owner","Made to Order","5452","Yes","https://www.etsy.com/listing/991688270/vintage-alexandrite-ring-14k-rose-gold","13","alexandrite ring,natural alexandrite,color changing stone,cushion alexandrite,Promise ring for her,her engagement ring,PERSONALIZED JEWELRY,GIFTS FOR HER,GIFTS FOR MOM,PERSONALIZED RING,GIFT FOR WIFE,handmade jewelry,summer jewelry","31.25%","10","4.90","None","4.00 days","3 days","5 days","No","22 Nis, 2021","362","Physical","1600","No","No","Yes","6","Yes",
"Vintage Citrine Wedding Band in Sterling Silver- Art Deco November Birthstone or Wedding Ring- Milgrain Design Matching Band- Stacking Ring","1","42","$73","$3738","63","$89.00","Jewelry","Aquamarise","0.0","NaN","0.98%","Shop owner","Made to Order","4268","Yes","https://www.etsy.com/listing/1028701283/vintage-citrine-wedding-band-in-sterling","13","stackable ring,matching band,citrine wedding band,milgrain band,natural citrine ring,dainty promise ring,GIFTS FOR HER,PROMISE RING FOR HER,925 sterling silver,November birthstone,citrine ring silver,women silver ring,birthstone ring","30.95%","13","4.80","None","4.00 days","3 days","5 days","No","31 May, 2021","317","Physical","1560","No","No","Yes","4","Yes",
"Enchanted Rose Red Garnet Ring- 14K Rose Gold Vermeil Natural Garnet Flower Engagement Ring- Unique Nature Inspired Promise Ring For Her","1","9","$66","$801","42","$89.00","Jewelry","Aquamarise","0.0","NaN","1.20%","Shop owner","Made to Order","753","Yes","https://www.etsy.com/listing/1768311832/enchanted-rose-red-garnet-ring-14k-rose","13","Natural red garnet,Black and red rings,Gifts for her,Kite ring set woman,Dainty Promise Ring,Art Deco Engagement,Red gemstone ring,Garnet flower ring,fairytale ring,Personalized Gifts,custom ring for her,rose gold ring women,red rose ring","0.00%","0","0.00","None","4.00 days","3 days","5 days","No","22 A%u011Fu, 2024","74","Physical","381","No","No","Yes","3","Yes",
"Hexagon Alexandrite Engagement Ring in 14K Rose Gold Vermeil- Unique Promise Ring Color Changing Stone June Birthstone- Gift For Her","0","23","$34","$2047","68","$89.00","Jewelry","Aquamarise","0.0","NaN","0.55%","Shop owner","Made to Order","4164","Yes","https://www.etsy.com/listing/864684285/hexagon-alexandrite-engagement-ring-in","13","Alexandrite ring,engagement ring,June birthstone,color changing stone,birthday gift,Promise ring for her,GIFTS FOR HER,PERSONALIZED RING,14k rose gold ring,rose gold ring women,unique ring for her,hexagon ring women,art deco ring women","30.43%","7","5.00","None","4.00 days","3 days","5 days","No","02 Eyl, 2020","350","Physical","1832","No","No","Yes","6","Yes",
"Black Wedding Band- 2mm Tungsten Carbide Men/ Women Wedding Ring- Minimalist Simple Classic Polished- Dome Comfort Fit- Promise Ring For Him","1","3","$67","$267","47","$89.00","Jewelry","Aquamarise","0.0","NaN","1.30%","Shop owner","Made to Order","230","Yes","https://www.etsy.com/listing/4295629029/black-wedding-band-2mm-tungsten-carbide","13","mens wedding band,unique mens ring,gifts for men,his promise ring,couples ring,gifts for him,Black Wedding Band,Mens Wedding Ring,Minimalist Ring,Classic Black Ring,Unisex Wedding Band,2mm black ring,Promise Ring for Her","0.00%","0","0.00","None","4.00 days","3 days","5 days","No","23 Nis, 2025","17","Physical","137","No","No","Yes","3","Yes",
"Black Wedding Band- 8mm Tungsten Carbide Men/ Women Wedding Ring- Minimalist Simple Classic Polished- Dome Comfort Fit- Promise Ring For Him","1","3","$94","$375","53","$125.00","Jewelry","Aquamarise","0.0","NaN","1.35%","Shop owner","Made to Order","222","Yes","https://www.etsy.com/listing/4295625627/black-wedding-band-8mm-tungsten-carbide","13","mens wedding band,8mm black ring,unique mens ring,gifts for men,his promise ring,couples ring,gifts for him,Black Wedding Band,Mens Wedding Ring,Minimalist Ring,Promise Ring for Him,Classic Black Ring,Unisex Wedding Band","0.00%","0","0.00","None","4.00 days","3 days","5 days","No","23 Nis, 2025","17","Physical","137","No","No","Yes","3","Yes",
"Simulated Diamond and Emerald Engagement Ring Set in 925 Sterling Silver- Unique Promise Ring- May Birthstone- Anniversary Gift For Her","1","8","$63","$760","42","$95.00","Jewelry","Aquamarise","0.0","NaN","1.24%","Shop owner","Made to Order","646","Yes","https://www.etsy.com/listing/1767778874/simulated-diamond-and-emerald-engagement","13","birthday gift,dainty promise ring,GIFTS FOR HER,PERSONALIZED RING,PERSONALIZED GIFTS,her engagement ring,woman silver ring,woman statement ring,emerald ring women,marquise cut rings,emerald diamond ring,enchanted garden,diamond ring set","0.00%","0","0.00","None","4.00 days","3 days","5 days","No","21 A%u011Fu, 2024","33","Physical","383","No","No","Yes","4","Yes",
"Natural Garnet Men's Wedding Band- 14K Rose Gold Vermeil Hammered Ring- 5.5mm Mens Red Wedding Ring Unique Birthstone Promise Ring For Him","0","3","$19","$345","47","$115.00","Jewelry","Aquamarise","0.0","NaN","0.13%","Shop owner","Made to Order","2369","Yes","https://www.etsy.com/listing/1664311182/natural-garnet-mens-wedding-band-14k","13","mens wedding band,unique mens ring,couples ring sets,gifts for men,his promise ring,red gemstone ring,mens garnet ring,mens rose gold ring,rose gold wedding,natural garnet ring,wedding band man,hammered ring men,gift for him","33.33%","1","4.00","None","4.00 days","3 days","5 days","No","14 %u015Eub, 2024","101","Physical","571","No","No","Yes","4","Yes",
"Black Onyx Men's Wedding Band- Black Diamond Ring- Silver Tungsten 8mm Men Wedding Ring Crushed Black Onyx- Polished- Dome- Comfort Fit Ring","1","5","$156","$625","53","$125.00","Jewelry","Aquamarise","0.0","NaN","1.55%","Shop owner","Made to Order","322","Yes","https://www.etsy.com/listing/4295033427/black-onyx-mens-wedding-band-black","13","mens wedding band,8mm black ring,unique mens ring,couples ring sets,gifts for men,his promise ring,men inlay ring,couples ring,man silver ring,black diamond ring,natural black onyx,gifts for him,mens rings black","0.00%","0","0.00","None","4.00 days","3 days","5 days","No","22 Nis, 2025","18","Physical","139","No","No","Yes","3","Yes",
"Pink Sapphire Bridal Ring Set in 925 Sterling Silver- Pink Engagement Ring- Promise Ring- September Birthstone- Anniversary Gift For Her","1","68","$95","$6052","63","$89.00","Jewelry","Aquamarise","0.0","NaN","0.84%","Shop owner","Made to Order","8115","Yes","https://www.etsy.com/listing/804164632/pink-sapphire-bridal-ring-set-in-925","13","Pink Sapphire ring,engagement ring,September birthstone,stacking ring set,birthday gift,STATEMENT RING,Dainty promise ring,GIFTS FOR HER,PROMISE RING FOR HER,pink ring for her,women silver ring,pink ring silver,unique ring for her","30.88%","21","5.00","None","4.00 days","3 days","5 days","No","01 Haz, 2020","523","Physical","1925","No","No","Yes","4","Yes",
"Vintage Green Moss Agate Necklace For Women- 925 Sterling Silver Natural Agate Unique Birthstone Jewelry Anniversary Birthday Gift For Her","0","3","$10","$267","63","$89.00","Weddings","Aquamarise","0.0","NaN","0.12%","Shop owner","Made to Order","2504","No","https://www.etsy.com/listing/1480938413/vintage-green-moss-agate-necklace-for","13","green moss agate,dainty necklace,unique gemstone,green gemstone,vintage necklace,birthstone necklace,gift for wife,GIFTS FOR HER,Necklaces for Women,spring court jewelry,moss necklace women,nature inspired,anniversary gift","33.33%","1","5.00","None","4.00 days","3 days","5 days","No","12 May, 2023","262","Physical","850","No","No","No","6","Yes",
"Oval Aquamarine Stud Earrings in 14k Rose Gold Vermeil- Elegant Minimalist Delicate Earrings March Birthstone- Anniversary Gift For Her","2","84","$140","$7476","68","$89.00","Jewelry","Aquamarise","0.0","NaN","1.85%","Shop owner","Made to Order","4538","Yes","https://www.etsy.com/listing/994543577/oval-aquamarine-stud-earrings-in-14k","12","Aquamarine Earrings,Stud Earrings,Aquamarine Studs,Anniversary Gift,Birthday Gift,rose gold earrings,halo oval earrings,something blue,BIRTHSTONE EARRINGS,GIFTS FOR HER,MINIMALIST JEWELRY,14k rose gold","30.95%","26","4.90","None","4.00 days","3 days","5 days","No","04 Nis, 2021","334","Physical","1617","No","No","No","3","Yes",
"Cushion Alexandrite Ring- 14K Rose Gold Vermeil Ring- Vintage Engagement Ring Promise Ring Color Changing Stone June Birthstone Gift For Her","0","19","$27","$1691","68","$89.00","Jewelry","Aquamarise","0.0","NaN","0.57%","Shop owner","Made to Order","3352","Yes","https://www.etsy.com/listing/833205430/cushion-alexandrite-ring-14k-rose-gold","13","Alexandrite ring,engagement ring,purple gemstone,June birthstone,color changing stone,dainty promise ring,STATEMENT RING,GIFTS FOR HER,GIFTS FOR MOM,PERSONALIZED RING,PROMISE RING FOR HER,handmade jewelry,personalized jewelry","31.58%","6","5.00","None","4.00 days","3 days","5 days","No","30 Tem, 2020","252","Physical","1865","No","No","Yes","8","Yes",
"Red Fire Opal & Galaxy Sandstone Men's Wedding Band Crushed Red Nebula 8mm Yellow Gold Tungsten Wedding Ring Outer Space Unique Gift For Him","1","16","$85","$1680","58","$105.00","Jewelry","Aquamarise","0.0","NaN","0.50%","Shop owner","Made to Order","3197","Yes","https://www.etsy.com/listing/1649866749/red-fire-opal-galaxy-sandstone-mens","13","mens wedding band,unique mens ring,couples ring sets,gifts for men,his promise ring,men inlay ring,gifts for him,unique ring for him,8 mm mens ring,red fire opal ring,red gemstone ring,man gold rings,red fire opal mens","31.25%","5","5.00","None","4.00 days","3 days","5 days","No","03 Oca, 2024","152","Physical","613","No","No","Yes","6","Yes",
"Vintage Aquamarine Ring- Sterling Silver Gemstone Engagement Ring For Women Promise Ring March Birthstone- Anniversary Birthday Gift for Her","1","65","$132","$5785","68","$89.00","Jewelry","Aquamarise","0.0","NaN","0.49%","Shop owner","Made to Order","13266","Yes","https://www.etsy.com/listing/1143600576/vintage-aquamarine-ring-sterling-silver","13","Aquamarine Ring,Natural Aquamarine,Engagement Ring,March Birthstone,Birthday Gift,Gift For Her,Anniversary Gift,Vintage Ring,something blue,Dainty promise ring,STATEMENT RING,GIFTS FOR HER,PROMISE RING FOR HER","30.77%","20","5.00","None","4.00 days","3 days","5 days","No","10 Oca, 2022","1059","Physical","1337","No","No","Yes","4","Yes",
"Cognac Diamond Ring- Black Diamond Wedding Band- 3 Stone Emerald Cut Engagement Ring Smoky Quartz- Anniversary Gift For Her 14K Gold Vermeil","1","13","$47","$1157","63","$89.00","Jewelry","Aquamarise","0.0","NaN","0.76%","Shop owner","Made to Order","1719","Yes","https://www.etsy.com/listing/1541951693/cognac-diamond-ring-black-diamond","13","Cognac Diamond Ring,Smokey Quartz Ring,Black Diamond Ring,Brown Diamond Band,14K Yellow Gold Ring,Woman gold ring,emerald cut ring,3 stone ring,Unique Gemstone Ring,Personalized Ring,Her Engagement Ring,Statement Ring,Dainty Promise Ring","30.77%","4","5.00","None","4.00 days","3 days","5 days","No","11 A%u011Fu, 2023","147","Physical","759","No","No","Yes","6","Yes",
"Natural Amethyst Leaf Ring in 14K Yellow Gold Vermeil- Fairy Engagement Ring- Unique Fantasy Fireworks Cut Promise Ring- Anniversary Gift","0","0","$0","$0","47","$95.00","Jewelry","Aquamarise","0.0","NaN","2.00%","Shop owner","Made to Order","0","Yes","https://www.etsy.com/listing/4356104785/natural-amethyst-leaf-ring-in-14k-yellow","13","Her Engagement Ring,Non traditional ring,Gemstone Rings,Statement Ring,Fairy Core Aesthetic,Leaf Promise Ring,Anniversary Gifts,Gifts For Her,14k yellow gold ring,Purple Ring for Her,Bookish Ring for Her,Fireworks Cut Ring,nature inspired ring","0.00%","0","0.00","None","4.00 days","3 days","5 days","No","21 A%u011Fu, 2025","1","Physical","18","No","No","Yes","4","Yes",
"Crushed Aquamarine Wedding Band in 8MM Tungsten Carbide- Men Women Ring- Minimalist Anniversary Promise Ring- March Birthstone- Gift For Him","0","0","$0","$0","53","$125.00","Jewelry","Aquamarise","0.0","NaN","2.00%","Shop owner","Made to Order","16","Yes","https://www.etsy.com/listing/4356263566/crushed-aquamarine-wedding-band-in-8mm","13","mens wedding band,two tone ring,unique mens ring,couples ring sets,gifts for men,his promise ring,8mm wedding band,tungsten rings mens,Crushed Aquamarine,Blue Wedding Band,Unique Gemstone Ring,8mm aquamarine band,unisex wedding band","0.00%","0","0.00","None","4.00 days","3 days","5 days","No","21 A%u011Fu, 2025","3","Physical","17","No","No","Yes","4","Yes",
"Crushed Aquamarine Men's Wedding Band- 8mm Silver Unique Tungsten Aquamarine Wedding Ring- Polished Comfort Fit- Anniversary Gift for Him","2","36","$212","$4140","58","$115.00","Jewelry","Aquamarise","0.0","NaN","0.69%","Shop owner","Made to Order","5221","Yes","https://www.etsy.com/listing/1649257884/crushed-aquamarine-mens-wedding-band-8mm","13","mens wedding band,unique mens ring,couples ring sets,gifts for men,his promise ring,mens engagement ring,anniversary gift,8mm mens wedding,men silver rings,march birthstone,aquamarine ring mens,aquamarine band,blue wedding band","30.56%","11","5.00","None","4.00 days","3 days","5 days","No","22 Oca, 2024","286","Physical","594","No","No","Yes","6","Yes",
"Minimalist Men's Wedding Band in 8MM Black Tungsten Carbide Wedding Ring- Promise Ring For Him- Unique Anniversary or Birthday Gift For Men","1","1","$233","$125","47","$125.00","Jewelry","Aquamarise","0.0","NaN","2.63%","Shop owner","Made to Order","38","Yes","https://www.etsy.com/listing/4356197795/minimalist-mens-wedding-band-in-8mm","13","mens wedding band,unique mens ring,his promise ring,gifts for him,8 mm mens ring,man tungsten ring,minimalist mens band,modern wedding band,mens engagement ring,Sleek wedding ring,black ring for him,black wedding band,matte black men ring","0.00%","0","0.00","None","4.00 days","3 days","5 days","No","21 A%u011Fu, 2025","2","Physical","18","No","No","Yes","3","Yes",
"Cornflower Sapphire & Galaxy Orion Nebula Couples Ring- His and Hers Ring Set- Purple Galaxy Matching Wedding Band- Outer Space Couples Ring","3","3","$1472","$735","58","$245.00","Jewelry","Aquamarise","0.0","NaN","1.74%","Shop owner","Made to Order","172","Yes","https://www.etsy.com/listing/4356801603/cornflower-sapphire-galaxy-orion-nebula","13","Matching ring set,his and hers ring,engagement ring set,wedding ring set,couples promise ring,couples wedding band,Outer space ring,cornflower sapphire,matching rings,Starry night ring,Galaxy-Inspired Ring,Purple Couples Rings,Cosmic Ring Set","0.00%","0","0.00","None","4.00 days","3 days","5 days","No","22 A%u011Fu, 2025","8","Physical","16","No","No","Yes","7","Yes",
"Northern Lights Woodland Couples Ring Set- Starry Night, Emerald, Moss Agate His & Hers Wedding Bands- Unique Silver/Tungsten Promise Rings","5","5","$2512","$1275","58","$255.00","Jewelry","Aquamarise","0.0","NaN","1.57%","Shop owner","Made to Order","319","Yes","https://www.etsy.com/listing/4356606088/northern-lights-woodland-couples-ring","13","Matching ring set,his and hers ring,engagement ring set,wedding ring set,couple wedding band,promise ring set,nature inspired ring,Cosmic Ring Set,Green Couples Rings,Northern Lights Ring,Unique Celtic Rings,moss agate couples,moss couples ring","0.00%","0","0.00","None","4.00 days","3 days","5 days","No","22 A%u011Fu, 2025","24","Physical","17","No","No","Yes","7","Yes",
"Starry Night Couples Ring Set- Galaxy Sandstone His and Hers Rings- Night Court Cosmic Wedding Band- 925 Sterling Silver/ Tungsten Carbide","1","1","$1341","$265","53","$265.00","Jewelry","Aquamarise","0.0","NaN","1.03%","Shop owner","Made to Order","97","Yes","https://www.etsy.com/listing/4361657564/starry-night-couples-ring-set-galaxy","13","Matching ring set,his and hers ring,couples ring set,engagement ring set,wedding ring set,couples promise ring,couple wedding band,promise ring set,Orion Nebula ring,blue sandstone ring,Unique gemstone ring,Starry night ring,crescent moon ring","0.00%","0","0.00","None","4.00 days","3 days","5 days","No","01 Eyl, 2025","6","Physical","7","No","No","Yes","7","Yes",
"Natural Amethyst and Galaxy Fire Opal Leaf Couples Ring Set- His and Hers Wedding Bands- 14K Gold Vermeil/Tungsten Matching Promise Rings","1","1","$475","$255","47","$255.00","Jewelry","Aquamarise","0.0","NaN","1.52%","Shop owner","Made to Order","66","Yes","https://www.etsy.com/listing/4356166348/natural-amethyst-and-galaxy-fire-opal","13","Matching ring set,his and hers ring,couples ring set,engagement ring set,wedding ring set,couples promise ring,couple wedding band,promise ring set,nature inspired ring,purple matching ring,February Birthstone,Cosmic Wedding Rings,galaxy couples ring","0.00%","0","0.00","None","4.00 days","3 days","5 days","No","21 A%u011Fu, 2025","4","Physical","18","No","No","Yes","5","Yes",
"Coffin Cut Red Ruby and Rose Gold Leaf Couples Ring Set- His and Hers Wedding Bands- 14K Rose Gold Vermeil/Tungsten Matching Promise Rings","1","1","$505","$255","47","$255.00","Jewelry","Aquamarise","0.0","NaN","1.06%","Shop owner","Made to Order","94","Yes","https://www.etsy.com/listing/4356659494/coffin-cut-red-ruby-and-rose-gold-leaf","13","Matching ring set,his and hers ring,couples ring set,engagement ring set,wedding ring set,couples promise ring,couple wedding band,promise ring set,Red Matching Rings,July Birthstone,Gothic Ring Set,Dark Aesthetic Rings,Coffin Couples Ring","0.00%","0","0.00","None","4.00 days","3 days","5 days","No","22 A%u011Fu, 2025","8","Physical","17","No","No","Yes","10","Yes",
"Galaxy Orion Nebula%u2122 & Sapphire Couples Ring Set- His and Hers Matching Wedding Bands- Unique Gothic Silver/Tungsten Matching Promise Rings","4","4","$2016","$1020","53","$255.00","Jewelry","Aquamarise","0.0","NaN","1.46%","Shop owner","Made to Order","274","Yes","https://www.etsy.com/listing/4356656057/galaxy-orion-nebula-sapphire-couples","13","Matching ring set,his and hers ring,couples ring set,engagement ring set,wedding ring set,couple wedding band,promise ring set,blue couples rings,nature inspired ring,September Birthstone,Cosmic Ring Set,Galaxy-Inspired Ring,Orion nebula couples","0.00%","0","0.00","None","4.00 days","3 days","5 days","No","22 A%u011Fu, 2025","22","Physical","17","No","No","Yes","9","Yes",
"Faye Blue Sapphire Engagement Ring Set in Black Ruthenium Over 925 Sterling Silver- Unique Vintage Set- Black 2-Piece Promise Ring for Her","1","1","$227","$115","47","$115.00","Jewelry","Aquamarise","0.0","NaN","1.61%","Shop owner","Made to Order","62","Yes","https://www.etsy.com/listing/4356645701/faye-blue-sapphire-engagement-ring-set","13","Dainty promise ring,Womens Promise Ring,Gifts For Her,handmade jewelry,black rings woman,alt engagement ring,gothic rings,non traditional ring,black rings for her,vintage ring set,Blue Sapphire Rings,gothic ring set,witchy ring women","0.00%","0","0.00","None","4.00 days","3 days","5 days","No","22 A%u011Fu, 2025","3","Physical","17","No","No","Yes","4","Yes",
"Northern Lights Starry Night Wedding Band- Forest Men's Wedding Ring- 8mm Trees Sandstone Tungsten Carbide Ring- Unisex Promise Ring for Him","2","2","$570","$290","42","$145.00","Jewelry","Aquamarise","0.0","NaN","1.27%","Shop owner","Made to Order","158","Yes","https://www.etsy.com/listing/4356590688/northern-lights-starry-night-wedding","13","mens wedding band,unique mens ring,his promise ring,gifts for him,outer space ring,man wedding ring,galaxy wedding band,fantasy inspired,8mm wedding band,Green Galaxy Band,Cosmic Ring for Him,Forest-Inspired Ring,acotar wedding band","0.00%","0","0.00","None","4.00 days","3 days","5 days","No","22 A%u011Fu, 2025","16","Physical","17","No","No","Yes","3","Yes",
"Crushed Red Garnet Wedding Band in 8MM Tungsten Carbide- Men/Women Minimalist Anniversary or Promise Ring For Him- January Birthstone Gift","1","1","$235","$125","63","$125.00","Jewelry","Aquamarise","0.0","NaN","2.44%","Shop owner","Made to Order","41","Yes","https://www.etsy.com/listing/4356266965/crushed-red-garnet-wedding-band-in-8mm","13","mens wedding band,two tone ring,unique mens ring,couples ring sets,gifts for men,his promise ring,8mm wedding band,tungsten rings mens,Crushed Red Garnet,Silver Garnet Band,Red Wedding Band,Unique Red Rings,garnet wedding band","0.00%","0","0.00","None","4.00 days","3 days","5 days","No","21 A%u011Fu, 2025","1","Physical","17","No","No","Yes","2","Yes",
"Galaxy Orion Nebula%u2122 & Sapphire Couples Ring Set- His and Hers Wedding Bands- Unique Silver/Tungsten Blue Sapphire Matching Promise Rings","2","2","$963","$510","47","$255.00","Jewelry","Aquamarise","0.0","NaN","1.79%","Shop owner","Made to Order","112","Yes","https://www.etsy.com/listing/4356314570/galaxy-orion-nebula-sapphire-couples","13","Matching ring set,his and hers ring,couples ring set,engagement ring set,wedding ring set,couple wedding band,promise ring set,blue couples rings,nature inspired ring,September Birthstone,Cosmic Ring Set,Blue Sapphire Rings,Galaxy-Inspired Ring","0.00%","0","0.00","None","4.00 days","3 days","5 days","No","22 A%u011Fu, 2025","5","Physical","17","No","No","Yes","4","Yes",
"Blue Sapphire and Diamond Engagement Ring in 925 Sterling Silver- Toi Et Moi Minimalist Promise Ring- Unique Anniversary or Birthday Gift","1","1","$165","$89","47","$89.00","Jewelry","Aquamarise","0.0","NaN","1.28%","Shop owner","Made to Order","78","Yes","https://www.etsy.com/listing/4356132172/blue-sapphire-and-diamond-engagement","13","Dainty promise ring,handmade jewelry,PERSONALIZED JEWELRY,non traditional ring,toi et moi ring,affordable ring,silver rings women,unique rings for her,her engagement ring,minimalist rings,unique ring for her,September Birthstone,925 sterling silver","0.00%","0","0.00","None","4.00 days","3 days","5 days","No","21 A%u011Fu, 2025","11","Physical","18","No","No","Yes","3","Yes",
"Crushed Amethyst Wedding Band in Yellow Gold Tungsten Carbide- Fire Opal Men's Wedding Ring- Outer Space Ring- Comfort Fit Ring For Him","0","0","$0","$0","47","$135.00","Jewelry","Aquamarise","0.0","NaN","2.00%","Shop owner","Made to Order","29","Yes","https://www.etsy.com/listing/4356122633/crushed-amethyst-wedding-band-in-yellow","13","mens wedding band,unique mens ring,couples ring sets,gifts for men,his promise ring,gifts for him,unique ring for him,8 mm mens ring,purple gemstone ring,man yellow gold ring,inlay wedding band,purple fire opal,galaxy wedding band","0.00%","0","0.00","None","4.00 days","3 days","5 days","No","21 A%u011Fu, 2025","4","Physical","18","No","No","Yes","4","Yes",
"Minimalist Men's Wedding Band- 8MM Two Tone Tungsten Carbide Wedding Ring- Dome Comfort Fit Ring For Him Promise or Anniversary Ring For Men","0","1","$31","$115","47","$115.00","Jewelry","Aquamarise","0.0","NaN","2.17%","Shop owner","Made to Order","46","Yes","https://www.etsy.com/listing/4307744087/minimalist-mens-wedding-band-8mm-two","13","mens wedding band,unique mens ring,gifts for men,his promise ring,gifts for him,unique ring for him,8 mm mens ring,man tungsten ring,men silver band,minimalist mens band,two tone ring,modern wedding band,mens engagement ring","0.00%","0","0.00","None","4.00 days","3 days","5 days","No","19 May, 2025","1","Physical","111","No","No","No","2","Yes",
"Kite Green Moss Agate Ring Set For Couples- His and Hers Wedding Band- Gold Ring Set- Matching Nature Couples Promise Ring- Damascus Steel","0","6","$77","$1710","74","$285.00","Jewelry","Aquamarise","0.0","NaN","0.07%","Shop owner","Made to Order","8666","Yes","https://www.etsy.com/listing/1596689299/kite-green-moss-agate-ring-set-for","13","Matching ring set,kite ring set,moss agate ring set,his and hers ring,couples ring set,engagement ring set,wedding ring set,couples promise ring,couple wedding band,promise ring set,man green moss agate,man gold ring,Damascus steel ring","33.33%","2","5.00","None","4.00 days","3 days","5 days","No","26 Eki, 2023","505","Physical","683","No","No","Yes","10","Yes",
